Climate scenario,With CO2 yield fertilization,Data source,Point estimate,95 percent CI,Region,Nutrient,Unit per capita,Year,Value
RCP8p5,yes,Myers et al,,upper,Lebanon,protein,g,2050,139.08
RCP8p5,yes,Myers et al,,upper,Lebanon,iron,mg,2050,30.77
RCP8p5,yes,Myers et al,,upper,Lebanon,zinc,mg,2050,23.46
RCP8p5,yes,Myers et al,,upper,Liberia,protein,g,2050,66.37
RCP8p5,yes,Myers et al,,upper,Liberia,iron,mg,2050,19.69
RCP8p5,yes,Myers et al,,upper,Liberia,zinc,mg,2050,9.97
RCP8p5,yes,Myers et al,,upper,Libya,protein,g,2050,128.63
RCP8p5,yes,Myers et al,,upper,Libya,iron,mg,2050,31.83
RCP8p5,yes,Myers et al,,upper,Libya,zinc,mg,2050,22.84
RCP8p5,yes,Myers et al,,upper,Sri Lanka,protein,g,2050,92.49
RCP8p5,yes,Myers et al,,upper,Sri Lanka,iron,mg,2050,26.61
RCP8p5,yes,Myers et al,,upper,Sri Lanka,zinc,mg,2050,18.36
RCP8p5,yes,Myers et al,,upper,Lesotho,protein,g,2050,88.09
RCP8p5,yes,Myers et al,,upper,Lesotho,iron,mg,2050,37.55
RCP8p5,yes,Myers et al,,upper,Lesotho,zinc,mg,2050,15.10
RCP8p5,yes,Myers et al,,upper,Moldova,protein,g,2050,121.74
RCP8p5,yes,Myers et al,,upper,Moldova,iron,mg,2050,26.28
RCP8p5,yes,Myers et al,,upper,Moldova,zinc,mg,2050,19.81
RCP8p5,yes,Myers et al,,upper,Madagascar,protein,g,2050,61.47
RCP8p5,yes,Myers et al,,upper,Madagascar,iron,mg,2050,16.53
RCP8p5,yes,Myers et al,,upper,Madagascar,zinc,mg,2050,10.46
RCP8p5,yes,Myers et al,,upper,Mexico,protein,g,2050,115.36
RCP8p5,yes,Myers et al,,upper,Mexico,iron,mg,2050,26.08
RCP8p5,yes,Myers et al,,upper,Mexico,zinc,mg,2050,18.48
RCP8p5,yes,Myers et al,,upper,Mali,protein,g,2050,88.24
RCP8p5,yes,Myers et al,,upper,Mali,iron,mg,2050,31.97
RCP8p5,yes,Myers et al,,upper,Mali,zinc,mg,2050,16.34
RCP8p5,yes,Myers et al,,upper,Myanmar,protein,g,2050,189.03
RCP8p5,yes,Myers et al,,upper,Myanmar,iron,mg,2050,23.38
RCP8p5,yes,Myers et al,,upper,Myanmar,zinc,mg,2050,14.21
RCP8p5,yes,Myers et al,,upper,Mongolia,protein,g,2050,159.27
RCP8p5,yes,Myers et al,,upper,Mongolia,iron,mg,2050,45.79
RCP8p5,yes,Myers et al,,upper,Mongolia,zinc,mg,2050,36.48
RCP8p5,yes,Myers et al,,upper,Morocco,protein,g,2050,132.10
RCP8p5,yes,Myers et al,,upper,Morocco,iron,mg,2050,34.08
RCP8p5,yes,Myers et al,,upper,Morocco,zinc,mg,2050,24.44
RCP8p5,yes,Myers et al,,upper,Mozambique,protein,g,2050,66.73
RCP8p5,yes,Myers et al,,upper,Mozambique,iron,mg,2050,22.94
RCP8p5,yes,Myers et al,,upper,Mozambique,zinc,mg,2050,11.70
RCP8p5,yes,Myers et al,,upper,Mauritania,protein,g,2050,110.26
RCP8p5,yes,Myers et al,,upper,Mauritania,iron,mg,2050,34.58
RCP8p5,yes,Myers et al,,upper,Mauritania,zinc,mg,2050,16.59
RCP8p5,yes,Myers et al,,upper,Malawi,protein,g,2050,72.05
RCP8p5,yes,Myers et al,,upper,Malawi,iron,mg,2050,23.21
RCP8p5,yes,Myers et al,,upper,Malawi,zinc,mg,2050,11.90
RCP8p5,yes,Myers et al,,upper,Malaysia,protein,g,2050,129.78
RCP8p5,yes,Myers et al,,upper,Malaysia,iron,mg,2050,25.00
RCP8p5,yes,Myers et al,,upper,Malaysia,zinc,mg,2050,18.20
RCP8p5,yes,Myers et al,,upper,Namibia,protein,g,2050,106.71
RCP8p5,yes,Myers et al,,upper,Namibia,iron,mg,2050,39.97
RCP8p5,yes,Myers et al,,upper,Namibia,zinc,mg,2050,16.39
RCP8p5,yes,Myers et al,,upper,Niger,protein,g,2050,122.12
RCP8p5,yes,Myers et al,,upper,Niger,iron,mg,2050,48.55
RCP8p5,yes,Myers et al,,upper,Niger,zinc,mg,2050,25.15
RCP8p5,yes,Myers et al,,upper,Nigeria,protein,g,2050,88.80
RCP8p5,yes,Myers et al,,upper,Nigeria,iron,mg,2050,33.00
RCP8p5,yes,Myers et al,,upper,Nigeria,zinc,mg,2050,17.15
RCP8p5,yes,Myers et al,,upper,Nicaragua,protein,g,2050,78.04
RCP8p5,yes,Myers et al,,upper,Nicaragua,iron,mg,2050,16.71
RCP8p5,yes,Myers et al,,upper,Nicaragua,zinc,mg,2050,12.24
RCP8p5,yes,Myers et al,,upper,Netherlands,protein,g,2050,122.81
RCP8p5,yes,Myers et al,,upper,Netherlands,iron,mg,2050,19.65
RCP8p5,yes,Myers et al,,upper,Netherlands,zinc,mg,2050,17.94
RCP8p5,yes,Myers et al,,upper,Norway,protein,g,2050,124.76
RCP8p5,yes,Myers et al,,upper,Norway,iron,mg,2050,21.79
RCP8p5,yes,Myers et al,,upper,Norway,zinc,mg,2050,19.70
RCP8p5,yes,Myers et al,,upper,Nepal,protein,g,2050,99.91
RCP8p5,yes,Myers et al,,upper,Nepal,iron,mg,2050,33.12
RCP8p5,yes,Myers et al,,upper,Nepal,zinc,mg,2050,18.72
RCP8p5,yes,Myers et al,,upper,New Zealand,protein,g,2050,128.30
RCP8p5,yes,Myers et al,,upper,New Zealand,iron,mg,2050,24.57
RCP8p5,yes,Myers et al,,upper,New Zealand,zinc,mg,2050,20.29
RCP8p5,yes,Myers et al,,upper,Other Atlantic,protein,g,2050,79.60
RCP8p5,yes,Myers et al,,upper,Other Atlantic,iron,mg,2050,22.49
RCP8p5,yes,Myers et al,,upper,Other Atlantic,zinc,mg,2050,11.45
RCP8p5,yes,Myers et al,,upper,Other Balkans,protein,g,2050,77.02
RCP8p5,yes,Myers et al,,upper,Other Balkans,iron,mg,2050,16.85
RCP8p5,yes,Myers et al,,upper,Other Balkans,zinc,mg,2050,12.68
RCP8p5,yes,Myers et al,,upper,Other Indian Ocean,protein,g,2050,62.49
RCP8p5,yes,Myers et al,,upper,Other Indian Ocean,iron,mg,2050,16.11
RCP8p5,yes,Myers et al,,upper,Other Indian Ocean,zinc,mg,2050,9.33
RCP8p5,yes,Myers et al,,upper,Other Pacific Ocean,protein,g,2050,88.77
RCP8p5,yes,Myers et al,,upper,Other Pacific Ocean,iron,mg,2050,21.33
RCP8p5,yes,Myers et al,,upper,Other Pacific Ocean,zinc,mg,2050,14.52
RCP8p5,yes,Myers et al,,upper,Other Southeast Asia,protein,g,2050,129.11
RCP8p5,yes,Myers et al,,upper,Other Southeast Asia,iron,mg,2050,23.03
RCP8p5,yes,Myers et al,,upper,Other Southeast Asia,zinc,mg,2050,17.37
RCP8p5,yes,Myers et al,,upper,Pakistan,protein,g,2050,86.74
RCP8p5,yes,Myers et al,,upper,Pakistan,iron,mg,2050,24.56
RCP8p5,yes,Myers et al,,upper,Pakistan,zinc,mg,2050,14.42
RCP8p5,yes,Myers et al,,upper,Panama,protein,g,2050,101.14
RCP8p5,yes,Myers et al,,upper,Panama,iron,mg,2050,18.66
RCP8p5,yes,Myers et al,,upper,Panama,zinc,mg,2050,16.26
RCP8p5,yes,Myers et al,,upper,Peru,protein,g,2050,88.36
RCP8p5,yes,Myers et al,,upper,Peru,iron,mg,2050,22.11
RCP8p5,yes,Myers et al,,upper,Peru,zinc,mg,2050,14.69
RCP8p5,yes,Myers et al,,upper,Philippines,protein,g,2050,84.63
RCP8p5,yes,Myers et al,,upper,Philippines,iron,mg,2050,15.58
RCP8p5,yes,Myers et al,,upper,Philippines,zinc,mg,2050,10.10
RCP8p5,yes,Myers et al,,upper,Papua New Guinea,protein,g,2050,54.87
RCP8p5,yes,Myers et al,,upper,Papua New Guinea,iron,mg,2050,26.25
RCP8p5,yes,Myers et al,,upper,Papua New Guinea,zinc,mg,2050,11.09
RCP8p5,yes,Myers et al,,upper,Poland,protein,g,2050,134.76
RCP8p5,yes,Myers et al,,upper,Poland,iron,mg,2050,25.52
RCP8p5,yes,Myers et al,,upper,Poland,zinc,mg,2050,20.98
RCP8p5,yes,Myers et al,,upper,North Korea,protein,g,2050,62.31
RCP8p5,yes,Myers et al,,upper,North Korea,iron,mg,2050,19.28
RCP8p5,yes,Myers et al,,upper,North Korea,zinc,mg,2050,10.95
RCP8p5,yes,Myers et al,,upper,Portugal,protein,g,2050,143.21
RCP8p5,yes,Myers et al,,upper,Portugal,iron,mg,2050,25.81
RCP8p5,yes,Myers et al,,upper,Portugal,zinc,mg,2050,21.42
RCP8p5,yes,Myers et al,,upper,Paraguay,protein,g,2050,94.76
RCP8p5,yes,Myers et al,,upper,Paraguay,iron,mg,2050,21.56
RCP8p5,yes,Myers et al,,upper,Paraguay,zinc,mg,2050,15.53
RCP8p5,yes,Myers et al,,upper,Palestine,protein,g,2050,147.04
RCP8p5,yes,Myers et al,,upper,Palestine,iron,mg,2050,32.24
RCP8p5,yes,Myers et al,,upper,Palestine,zinc,mg,2050,24.54
RCP8p5,yes,Myers et al,,upper,Rest of Arabia,protein,g,2050,129.28
RCP8p5,yes,Myers et al,,upper,Rest of Arabia,iron,mg,2050,28.06
RCP8p5,yes,Myers et al,,upper,Rest of Arabia,zinc,mg,2050,20.74
RCP8p5,yes,Myers et al,,upper,Romania,protein,g,2050,150.41
RCP8p5,yes,Myers et al,,upper,Romania,iron,mg,2050,29.95
RCP8p5,yes,Myers et al,,upper,Romania,zinc,mg,2050,23.99
RCP8p5,yes,Myers et al,,upper,Russia,protein,g,2050,128.52
RCP8p5,yes,Myers et al,,upper,Russia,iron,mg,2050,25.60
RCP8p5,yes,Myers et al,,upper,Russia,zinc,mg,2050,19.92
RCP8p5,yes,Myers et al,,upper,Rwanda,protein,g,2050,84.77
RCP8p5,yes,Myers et al,,upper,Rwanda,iron,mg,2050,33.28
RCP8p5,yes,Myers et al,,upper,Rwanda,zinc,mg,2050,14.62
RCP8p5,yes,Myers et al,,upper,Saudi Arabia,protein,g,2050,100.26
RCP8p5,yes,Myers et al,,upper,Saudi Arabia,iron,mg,2050,23.45
RCP8p5,yes,Myers et al,,upper,Saudi Arabia,zinc,mg,2050,16.53
RCP8p5,yes,Myers et al,,upper,Sudan,protein,g,2050,94.41
RCP8p5,yes,Myers et al,,upper,Sudan,iron,mg,2050,26.39
RCP8p5,yes,Myers et al,,upper,Sudan,zinc,mg,2050,16.08
RCP8p5,yes,Myers et al,,upper,Senegal,protein,g,2050,78.17
RCP8p5,yes,Myers et al,,upper,Senegal,iron,mg,2050,23.80
RCP8p5,yes,Myers et al,,upper,Senegal,zinc,mg,2050,13.45
RCP8p5,yes,Myers et al,,upper,Solomon Islands,protein,g,2050,76.28
RCP8p5,yes,Myers et al,,upper,Solomon Islands,iron,mg,2050,28.43
RCP8p5,yes,Myers et al,,upper,Solomon Islands,zinc,mg,2050,14.07
RCP8p5,yes,Myers et al,,upper,Sierra Leone,protein,g,2050,65.85
RCP8p5,yes,Myers et al,,upper,Sierra Leone,iron,mg,2050,24.08
RCP8p5,yes,Myers et al,,upper,Sierra Leone,zinc,mg,2050,9.04
RCP8p5,yes,Myers et al,,upper,El Salvador,protein,g,2050,87.36
RCP8p5,yes,Myers et al,,upper,El Salvador,iron,mg,2050,22.29
RCP8p5,yes,Myers et al,,upper,El Salvador,zinc,mg,2050,13.60
RCP8p5,yes,Myers et al,,upper,Somalia,protein,g,2050,85.92
RCP8p5,yes,Myers et al,,upper,Somalia,iron,mg,2050,11.04
RCP8p5,yes,Myers et al,,upper,Somalia,zinc,mg,2050,14.42
RCP8p5,yes,Myers et al,,upper,Spain,protein,g,2050,138.24
RCP8p5,yes,Myers et al,,upper,Spain,iron,mg,2050,23.82
RCP8p5,yes,Myers et al,,upper,Spain,zinc,mg,2050,20.04
RCP8p5,yes,Myers et al,,upper,Slovakia,protein,g,2050,111.89
RCP8p5,yes,Myers et al,,upper,Slovakia,iron,mg,2050,21.57
RCP8p5,yes,Myers et al,,upper,Slovakia,zinc,mg,2050,17.22
RCP8p5,yes,Myers et al,,upper,Slovenia,protein,g,2050,135.51
RCP8p5,yes,Myers et al,,upper,Slovenia,iron,mg,2050,24.62
RCP8p5,yes,Myers et al,,upper,Slovenia,zinc,mg,2050,21.40
RCP8p5,yes,Myers et al,,upper,Sweden,protein,g,2050,132.88
RCP8p5,yes,Myers et al,,upper,Sweden,iron,mg,2050,20.04
RCP8p5,yes,Myers et al,,upper,Sweden,zinc,mg,2050,19.76
RCP8p5,yes,Myers et al,,upper,Swaziland,protein,g,2050,95.83
RCP8p5,yes,Myers et al,,upper,Swaziland,iron,mg,2050,26.42
RCP8p5,yes,Myers et al,,upper,Swaziland,zinc,mg,2050,14.54
RCP8p5,yes,Myers et al,,upper,Syria,protein,g,2050,129.90
RCP8p5,yes,Myers et al,,upper,Syria,iron,mg,2050,31.97
RCP8p5,yes,Myers et al,,upper,Syria,zinc,mg,2050,22.61
RCP8p5,yes,Myers et al,,upper,Chad,protein,g,2050,95.13
RCP8p5,yes,Myers et al,,upper,Chad,iron,mg,2050,48.71
RCP8p5,yes,Myers et al,,upper,Chad,zinc,mg,2050,17.64
RCP8p5,yes,Myers et al,,upper,Togo,protein,g,2050,77.42
RCP8p5,yes,Myers et al,,upper,Togo,iron,mg,2050,23.75
RCP8p5,yes,Myers et al,,upper,Togo,zinc,mg,2050,13.51
RCP8p5,yes,Myers et al,,upper,Thailand,protein,g,2050,91.93
RCP8p5,yes,Myers et al,,upper,Thailand,iron,mg,2050,18.48
RCP8p5,yes,Myers et al,,upper,Thailand,zinc,mg,2050,10.84
RCP8p5,yes,Myers et al,,upper,Tajikistan,protein,g,2050,101.83
RCP8p5,yes,Myers et al,,upper,Tajikistan,iron,mg,2050,25.85
RCP8p5,yes,Myers et al,,upper,Tajikistan,zinc,mg,2050,19.70
RCP8p5,yes,Myers et al,,upper,Turkmenistan,protein,g,2050,151.87
RCP8p5,yes,Myers et al,,upper,Turkmenistan,iron,mg,2050,31.93
RCP8p5,yes,Myers et al,,upper,Turkmenistan,zinc,mg,2050,27.82
RCP8p5,yes,Myers et al,,upper,Timor L'Este,protein,g,2050,83.07
RCP8p5,yes,Myers et al,,upper,Timor L'Este,iron,mg,2050,20.73
RCP8p5,yes,Myers et al,,upper,Timor L'Este,zinc,mg,2050,14.04
RCP8p5,yes,Myers et al,,upper,Tunisia,protein,g,2050,148.36
RCP8p5,yes,Myers et al,,upper,Tunisia,iron,mg,2050,37.02
RCP8p5,yes,Myers et al,,upper,Tunisia,zinc,mg,2050,25.60
RCP8p5,yes,Myers et al,,upper,Turkey,protein,g,2050,152.48
RCP8p5,yes,Myers et al,,upper,Turkey,iron,mg,2050,32.96
RCP8p5,yes,Myers et al,,upper,Turkey,zinc,mg,2050,22.77
RCP8p5,yes,Myers et al,,upper,Tanzania,protein,g,2050,83.36
RCP8p5,yes,Myers et al,,upper,Tanzania,iron,mg,2050,25.64
RCP8p5,yes,Myers et al,,upper,Tanzania,zinc,mg,2050,13.26
RCP8p5,yes,Myers et al,,upper,Uganda,protein,g,2050,79.57
RCP8p5,yes,Myers et al,,upper,Uganda,iron,mg,2050,26.16
RCP8p5,yes,Myers et al,,upper,Uganda,zinc,mg,2050,12.97
RCP8p5,yes,Myers et al,,upper,UK,protein,g,2050,134.90
RCP8p5,yes,Myers et al,,upper,UK,iron,mg,2050,24.59
RCP8p5,yes,Myers et al,,upper,UK,zinc,mg,2050,20.80
RCP8p5,yes,Myers et al,,upper,Ukraine,protein,g,2050,122.90
RCP8p5,yes,Myers et al,,upper,Ukraine,iron,mg,2050,24.34
RCP8p5,yes,Myers et al,,upper,Ukraine,zinc,mg,2050,19.16
RCP8p5,yes,Myers et al,,upper,Uruguay,protein,g,2050,120.24
RCP8p5,yes,Myers et al,,upper,Uruguay,iron,mg,2050,27.06
RCP8p5,yes,Myers et al,,upper,Uruguay,zinc,mg,2050,21.57
RCP8p5,yes,Myers et al,,upper,USA,protein,g,2050,155.60
RCP8p5,yes,Myers et al,,upper,USA,iron,mg,2050,25.24
RCP8p5,yes,Myers et al,,upper,USA,zinc,mg,2050,23.34
RCP8p5,yes,Myers et al,,upper,Uzbekistan,protein,g,2050,118.49
RCP8p5,yes,Myers et al,,upper,Uzbekistan,iron,mg,2050,27.31
RCP8p5,yes,Myers et al,,upper,Uzbekistan,zinc,mg,2050,21.90
RCP8p5,yes,Myers et al,,upper,Venezuela,protein,g,2050,85.55
RCP8p5,yes,Myers et al,,upper,Venezuela,iron,mg,2050,18.09
RCP8p5,yes,Myers et al,,upper,Venezuela,zinc,mg,2050,13.97
RCP8p5,yes,Myers et al,,upper,Vietnam,protein,g,2050,103.65
RCP8p5,yes,Myers et al,,upper,Vietnam,iron,mg,2050,18.09
RCP8p5,yes,Myers et al,,upper,Vietnam,zinc,mg,2050,11.71
RCP8p5,yes,Myers et al,,upper,Vanuatu,protein,g,2050,107.00
RCP8p5,yes,Myers et al,,upper,Vanuatu,iron,mg,2050,39.72
RCP8p5,yes,Myers et al,,upper,Vanuatu,zinc,mg,2050,19.04
RCP8p5,yes,Myers et al,,upper,Yemen,protein,g,2050,71.18
RCP8p5,yes,Myers et al,,upper,Yemen,iron,mg,2050,17.36
RCP8p5,yes,Myers et al,,upper,Yemen,zinc,mg,2050,12.35
RCP8p5,yes,Myers et al,,upper,South Africa,protein,g,2050,115.09
RCP8p5,yes,Myers et al,,upper,South Africa,iron,mg,2050,26.64
RCP8p5,yes,Myers et al,,upper,South Africa,zinc,mg,2050,16.38
RCP8p5,yes,Myers et al,,upper,Zambia,protein,g,2050,79.69
RCP8p5,yes,Myers et al,,upper,Zambia,iron,mg,2050,25.84
RCP8p5,yes,Myers et al,,upper,Zambia,zinc,mg,2050,12.69
RCP8p5,yes,Myers et al,,upper,Zimbabwe,protein,g,2050,89.99
RCP8p5,yes,Myers et al,,upper,Zimbabwe,iron,mg,2050,24.33
RCP8p5,yes,Myers et al,,upper,Zimbabwe,zinc,mg,2050,14.60
RCP8p5,yes,Myers et al,,lower,North America,protein,g,2050,152.91
RCP8p5,yes,Myers et al,,lower,North America,iron,mg,2050,24.89
RCP8p5,yes,Myers et al,,lower,North America,zinc,mg,2050,22.74
RCP8p5,yes,Myers et al,,lower,Global,protein,g,2050,108.27
RCP8p5,yes,Myers et al,,lower,Global,iron,mg,2050,27.10
RCP8p5,yes,Myers et al,,lower,Global,zinc,mg,2050,16.42
RCP8p5,yes,Myers et al,,lower,South Asia,protein,g,2050,90.51
RCP8p5,yes,Myers et al,,lower,South Asia,iron,mg,2050,25.40
RCP8p5,yes,Myers et al,,lower,South Asia,zinc,mg,2050,12.16
RCP8p5,yes,Myers et al,,lower,Afghanistan,protein,g,2050,78.76
RCP8p5,yes,Myers et al,,lower,Afghanistan,iron,mg,2050,25.45
RCP8p5,yes,Myers et al,,lower,Afghanistan,zinc,mg,2050,14.59
RCP8p5,yes,Myers et al,,lower,Sub-Saharan Africa,protein,g,2050,81.01
RCP8p5,yes,Myers et al,,lower,Sub-Saharan Africa,iron,mg,2050,30.86
RCP8p5,yes,Myers et al,,lower,Sub-Saharan Africa,zinc,mg,2050,14.36
RCP8p5,yes,Myers et al,,lower,Angola,protein,g,2050,72.88
RCP8p5,yes,Myers et al,,lower,Angola,iron,mg,2050,22.22
RCP8p5,yes,Myers et al,,lower,Angola,zinc,mg,2050,11.63
RCP8p5,yes,Myers et al,,lower,Europe,protein,g,2050,130.85
RCP8p5,yes,Myers et al,,lower,Europe,iron,mg,2050,23.40
RCP8p5,yes,Myers et al,,lower,Europe,zinc,mg,2050,19.86
RCP8p5,yes,Myers et al,,lower,Albania,protein,g,2050,135.73
RCP8p5,yes,Myers et al,,lower,Albania,iron,mg,2050,27.84
RCP8p5,yes,Myers et al,,lower,Albania,zinc,mg,2050,21.77
RCP8p5,yes,Myers et al,,lower,Latin America & the Caribbean,protein,g,2050,108.48
RCP8p5,yes,Myers et al,,lower,Latin America & the Caribbean,iron,mg,2050,22.08
RCP8p5,yes,Myers et al,,lower,Latin America & the Caribbean,zinc,mg,2050,17.30
RCP8p5,yes,Myers et al,,lower,Argentina,protein,g,2050,127.11
RCP8p5,yes,Myers et al,,lower,Argentina,iron,mg,2050,25.73
RCP8p5,yes,Myers et al,,lower,Argentina,zinc,mg,2050,22.14
RCP8p5,yes,Myers et al,,lower,Former Soviet Union,protein,g,2050,125.84
RCP8p5,yes,Myers et al,,lower,Former Soviet Union,iron,mg,2050,25.97
RCP8p5,yes,Myers et al,,lower,Former Soviet Union,zinc,mg,2050,20.14
RCP8p5,yes,Myers et al,,lower,Armenia,protein,g,2050,125.31
RCP8p5,yes,Myers et al,,lower,Armenia,iron,mg,2050,28.67
RCP8p5,yes,Myers et al,,lower,Armenia,zinc,mg,2050,21.03
RCP8p5,yes,Myers et al,,lower,East Asia & Pacific,protein,g,2050,130.26
RCP8p5,yes,Myers et al,,lower,East Asia & Pacific,iron,mg,2050,31.42
RCP8p5,yes,Myers et al,,lower,East Asia & Pacific,zinc,mg,2050,18.80
RCP8p5,yes,Myers et al,,lower,Australia,protein,g,2050,134.76
RCP8p5,yes,Myers et al,,lower,Australia,iron,mg,2050,20.94
RCP8p5,yes,Myers et al,,lower,Australia,zinc,mg,2050,20.29
RCP8p5,yes,Myers et al,,lower,Austria,protein,g,2050,132.81
RCP8p5,yes,Myers et al,,lower,Austria,iron,mg,2050,23.48
RCP8p5,yes,Myers et al,,lower,Austria,zinc,mg,2050,20.35
RCP8p5,yes,Myers et al,,lower,Azerbaijan,protein,g,2050,129.15
RCP8p5,yes,Myers et al,,lower,Azerbaijan,iron,mg,2050,31.55
RCP8p5,yes,Myers et al,,lower,Azerbaijan,zinc,mg,2050,22.82
RCP8p5,yes,Myers et al,,lower,Burundi,protein,g,2050,71.44
RCP8p5,yes,Myers et al,,lower,Burundi,iron,mg,2050,25.07
RCP8p5,yes,Myers et al,,lower,Burundi,zinc,mg,2050,12.56
RCP8p5,yes,Myers et al,,lower,Benin,protein,g,2050,82.05
RCP8p5,yes,Myers et al,,lower,Benin,iron,mg,2050,24.97
RCP8p5,yes,Myers et al,,lower,Benin,zinc,mg,2050,14.09
RCP8p5,yes,Myers et al,,lower,Burkina Faso,protein,g,2050,113.14
RCP8p5,yes,Myers et al,,lower,Burkina Faso,iron,mg,2050,37.87
RCP8p5,yes,Myers et al,,lower,Burkina Faso,zinc,mg,2050,21.15
RCP8p5,yes,Myers et al,,lower,Bangladesh,protein,g,2050,78.70
RCP8p5,yes,Myers et al,,lower,Bangladesh,iron,mg,2050,17.25
RCP8p5,yes,Myers et al,,lower,Bangladesh,zinc,mg,2050,8.56
RCP8p5,yes,Myers et al,,lower,Bulgaria,protein,g,2050,120.69
RCP8p5,yes,Myers et al,,lower,Bulgaria,iron,mg,2050,24.18
RCP8p5,yes,Myers et al,,lower,Bulgaria,zinc,mg,2050,19.11
RCP8p5,yes,Myers et al,,lower,Belarus,protein,g,2050,124.66
RCP8p5,yes,Myers et al,,lower,Belarus,iron,mg,2050,22.13
RCP8p5,yes,Myers et al,,lower,Belarus,zinc,mg,2050,18.66
RCP8p5,yes,Myers et al,,lower,Baltic States,protein,g,2050,132.12
RCP8p5,yes,Myers et al,,lower,Baltic States,iron,mg,2050,22.85
RCP8p5,yes,Myers et al,,lower,Baltic States,zinc,mg,2050,19.06
RCP8p5,yes,Myers et al,,lower,Belgium-Luxembourg,protein,g,2050,123.03
RCP8p5,yes,Myers et al,,lower,Belgium-Luxembourg,iron,mg,2050,22.80
RCP8p5,yes,Myers et al,,lower,Belgium-Luxembourg,zinc,mg,2050,18.62
RCP8p5,yes,Myers et al,,lower,Belize,protein,g,2050,97.83
RCP8p5,yes,Myers et al,,lower,Belize,iron,mg,2050,21.54
RCP8p5,yes,Myers et al,,lower,Belize,zinc,mg,2050,14.96
RCP8p5,yes,Myers et al,,lower,Bolivia,protein,g,2050,98.29
RCP8p5,yes,Myers et al,,lower,Bolivia,iron,mg,2050,20.96
RCP8p5,yes,Myers et al,,lower,Bolivia,zinc,mg,2050,17.03
RCP8p5,yes,Myers et al,,lower,Brazil,protein,g,2050,127.80
RCP8p5,yes,Myers et al,,lower,Brazil,iron,mg,2050,23.78
RCP8p5,yes,Myers et al,,lower,Brazil,zinc,mg,2050,19.95
RCP8p5,yes,Myers et al,,lower,Bhutan,protein,g,2050,95.16
RCP8p5,yes,Myers et al,,lower,Bhutan,iron,mg,2050,27.80
RCP8p5,yes,Myers et al,,lower,Bhutan,zinc,mg,2050,17.89
RCP8p5,yes,Myers et al,,lower,Botswana,protein,g,2050,79.79
RCP8p5,yes,Myers et al,,lower,Botswana,iron,mg,2050,27.59
RCP8p5,yes,Myers et al,,lower,Botswana,zinc,mg,2050,11.89
RCP8p5,yes,Myers et al,,lower,Central African Rep.,protein,g,2050,88.46
RCP8p5,yes,Myers et al,,lower,Central African Rep.,iron,mg,2050,26.52
RCP8p5,yes,Myers et al,,lower,Central African Rep.,zinc,mg,2050,16.25
RCP8p5,yes,Myers et al,,lower,Canada,protein,g,2050,138.63
RCP8p5,yes,Myers et al,,lower,Canada,iron,mg,2050,25.45
RCP8p5,yes,Myers et al,,lower,Canada,zinc,mg,2050,21.17
RCP8p5,yes,Myers et al,,lower,Chile,protein,g,2050,121.89
RCP8p5,yes,Myers et al,,lower,Chile,iron,mg,2050,26.49
RCP8p5,yes,Myers et al,,lower,Chile,zinc,mg,2050,20.73
RCP8p5,yes,Myers et al,,lower,China,protein,g,2050,149.79
RCP8p5,yes,Myers et al,,lower,China,iron,mg,2050,38.78
RCP8p5,yes,Myers et al,,lower,China,zinc,mg,2050,22.78
RCP8p5,yes,Myers et al,,lower,Switzerland,protein,g,2050,118.43
RCP8p5,yes,Myers et al,,lower,Switzerland,iron,mg,2050,20.29
RCP8p5,yes,Myers et al,,lower,Switzerland,zinc,mg,2050,18.14
RCP8p5,yes,Myers et al,,lower,Ivory Coast,protein,g,2050,64.04
RCP8p5,yes,Myers et al,,lower,Ivory Coast,iron,mg,2050,24.83
RCP8p5,yes,Myers et al,,lower,Ivory Coast,zinc,mg,2050,11.96
RCP8p5,yes,Myers et al,,lower,Cameroon,protein,g,2050,75.43
RCP8p5,yes,Myers et al,,lower,Cameroon,iron,mg,2050,25.27
RCP8p5,yes,Myers et al,,lower,Cameroon,zinc,mg,2050,13.37
RCP8p5,yes,Myers et al,,lower,DRC,protein,g,2050,32.14
RCP8p5,yes,Myers et al,,lower,DRC,iron,mg,2050,9.81
RCP8p5,yes,Myers et al,,lower,DRC,zinc,mg,2050,5.14
RCP8p5,yes,Myers et al,,lower,Congo,protein,g,2050,75.05
RCP8p5,yes,Myers et al,,lower,Congo,iron,mg,2050,22.17
RCP8p5,yes,Myers et al,,lower,Congo,zinc,mg,2050,10.67
RCP8p5,yes,Myers et al,,lower,Colombia,protein,g,2050,81.45
RCP8p5,yes,Myers et al,,lower,Colombia,iron,mg,2050,16.70
RCP8p5,yes,Myers et al,,lower,Colombia,zinc,mg,2050,13.33
RCP8p5,yes,Myers et al,,lower,Other Caribbean,protein,g,2050,114.95
RCP8p5,yes,Myers et al,,lower,Other Caribbean,iron,mg,2050,22.73
RCP8p5,yes,Myers et al,,lower,Other Caribbean,zinc,mg,2050,16.57
RCP8p5,yes,Myers et al,,lower,Costa Rica,protein,g,2050,95.44
RCP8p5,yes,Myers et al,,lower,Costa Rica,iron,mg,2050,18.67
RCP8p5,yes,Myers et al,,lower,Costa Rica,zinc,mg,2050,14.50
RCP8p5,yes,Myers et al,,lower,Cuba,protein,g,2050,97.78
